Epoch,Timestamp,Total_EP,Total_Reward,Pokemon_Caught,Efficiency_Score
1253,16:53:16,137300,112628,60,1.0,EXPLORE
1253,16:53:16,137300,112630,60,1.0,EXPLORE
1253,16:53:16,137300,112632,60,1.0,EXPLORE
1253,16:53:17,137300,112634,60,1.0,EXPLORE
1253,16:53:17,137300,112634,60,1.0,EXPLORE
1253,16:53:17,137300,112639,60,1.0,EXPLORE
1253,16:53:18,137300,112641,60,1.0,EXPLORE
1253,16:53:18,137300,112641,60,1.0,EXPLORE
1253,16:53:18,137300,112643,60,1.0,EXPLORE
1253,16:53:19,137300,112645,60,1.0,EXPLORE
1253,16:53:19,137300,112645,60,1.0,EXPLORE
1253,16:53:20,137300,112650,60,1.0,EXPLORE
1253,16:53:20,137300,112660,60,1.0,BATTLE
1253,16:53:21,137300,112670,60,1.0,BATTLE
1254,16:53:23,137400,112690,60,1.0,EXPLORE
1254,16:53:24,137400,112700,60,1.0,BATTLE
1254,16:53:25,137400,112710,60,1.0,BATTLE
1255,16:53:27,137500,112730,60,1.0,EXPLORE
1255,16:53:28,137500,112732,60,1.0,EXPLORE
1255,16:53:28,137500,112742,60,1.0,BATTLE
1255,16:53:29,137500,112752,60,1.0,BATTLE
1256,16:53:32,137700,112802,60,1.0,EXPLORE
1256,16:53:32,137700,112804,60,1.0,EXPLORE
1256,16:53:32,137700,112804,60,1.0,EXPLORE
1256,16:53:33,137700,112819,60,1.0,HEAL
1256,16:53:33,137700,112834,60,1.0,HEAL
1256,16:53:34,137700,112849,60,1.0,HEAL
1256,16:53:35,137700,112864,60,1.0,HEAL
1256,16:53:35,137700,112879,60,1.0,HEAL
1256,16:53:36,137700,112894,60,1.0,HEAL
1256,16:53:36,137700,112896,60,1.0,EXPLORE
1256,16:53:37,137700,112906,60,1.0,BATTLE
1256,16:53:38,137700,112916,60,1.0,BATTLE
1257,16:53:40,137800,112936,60,1.0,EXPLORE
1257,16:53:41,137800,112938,60,1.0,EXPLORE
1257,16:53:41,137800,112948,60,1.0,BATTLE
1257,16:53:42,137800,112958,60,1.0,BATTLE
1258,16:53:45,137900,112983,60,1.0,EXPLORE
1258,16:53:45,137900,112985,60,1.0,EXPLORE
1258,16:53:45,137900,112985,60,1.0,EXPLORE
1258,16:53:46,137900,112987,60,1.0,EXPLORE
1258,16:53:46,137900,112989,60,1.0,EXPLORE
1258,16:53:46,137900,112991,60,1.0,EXPLORE
1258,16:53:47,137900,112993,60,1.0,EXPLORE
1258,16:53:47,137900,112993,60,1.0,EXPLORE
1258,16:53:48,137900,112995,60,1.0,EXPLORE
1258,16:53:48,137900,112995,60,1.0,EXPLORE
1258,16:53:48,137900,112997,60,1.0,EXPLORE
1258,16:53:49,137900,112999,60,1.0,EXPLORE
1258,16:53:49,137900,113001,60,1.0,EXPLORE
1258,16:53:50,137900,113001,60,1.0,EXPLORE
1258,16:53:50,137900,113003,60,1.0,EXPLORE
1258,16:53:50,137900,113008,60,1.0,EXPLORE
1258,16:53:51,137900,113010,60,1.0,EXPLORE
1258,16:53:51,137900,113012,60,1.0,EXPLORE
1258,16:53:51,137900,113017,60,1.0,EXPLORE
1258,16:53:52,137900,113027,60,1.0,BATTLE
1258,16:53:53,137900,113037,60,1.0,BATTLE
1259,16:53:55,138100,113089,60,1.0,EXPLORE
1259,16:53:56,138100,113091,60,1.0,EXPLORE
1259,16:53:56,138100,113096,60,1.0,EXPLORE
1259,16:53:56,138100,113098,60,1.0,EXPLORE
1259,16:53:57,138100,113108,60,1.0,BATTLE
1259,16:53:58,138100,113118,60,1.0,BATTLE
1260,16:54:00,138200,113138,60,1.0,EXPLORE
1260,16:54:01,138200,113143,60,1.0,EXPLORE
1260,16:54:01,138200,113145,60,1.0,EXPLORE
1260,16:54:01,138200,113147,60,1.0,EXPLORE
1260,16:54:02,138200,113152,60,1.0,EXPLORE
1260,16:54:02,138200,113154,60,1.0,EXPLORE
1260,16:54:02,138200,113156,60,1.0,EXPLORE
1260,16:54:03,138200,113158,60,1.0,EXPLORE
1260,16:54:03,138200,113158,60,1.0,EXPLORE
1260,16:54:04,138200,113163,60,1.0,CATCH
1260,16:54:04,138200,113213,60,1.0,CATCH
1260,16:54:05,138200,113463,60,1.0,CATCH
1260,16:54:05,138200,113463,61,1.0,EXPLORE
1260,16:54:06,138200,113463,61,1.0,EXPLORE
1260,16:54:06,138200,113478,61,1.0,HEAL
1260,16:54:07,138200,113493,61,1.0,HEAL
1260,16:54:07,138200,113508,61,1.0,HEAL
1260,16:54:08,138200,113523,61,1.0,HEAL
1260,16:54:08,138200,113538,61,1.0,HEAL
1260,16:54:09,138200,113553,61,1.0,HEAL
1260,16:54:09,138200,113555,61,1.0,EXPLORE
1260,16:54:10,138200,113557,61,1.0,EXPLORE
1260,16:54:10,138200,113559,61,1.0,EXPLORE
1260,16:54:11,138200,113559,61,1.0,EXPLORE
1260,16:54:11,138200,113561,61,1.0,EXPLORE
1260,16:54:11,138200,113563,61,1.0,EXPLORE
1260,16:54:12,138200,113565,61,1.0,EXPLORE
1260,16:54:12,138200,113570,61,1.0,EXPLORE
1260,16:54:12,138200,113572,61,1.0,EXPLORE
1260,16:54:13,138200,113574,61,1.0,EXPLORE
1260,16:54:13,138200,113579,61,1.0,CATCH
1260,16:54:14,138200,113629,61,1.0,CATCH
1260,16:54:14,138200,113879,61,1.0,CATCH
1260,16:54:15,138200,113881,62,1.0,EXPLORE
1260,16:54:15,138200,113883,62,1.0,EXPLORE
1260,16:54:16,138200,113888,62,1.0,EXPLORE
1260,16:54:16,138200,113890,62,1.0,EXPLORE
1260,16:54:16,138200,113895,62,1.0,EXPLORE
1260,16:54:17,138200,113897,62,1.0,EXPLORE
1260,16:54:17,138200,113912,62,1.0,HEAL
1260,16:54:18,138200,113927,62,1.0,HEAL
1260,16:54:18,138200,113942,62,1.0,HEAL
1260,16:54:19,138200,113957,62,1.0,HEAL
1260,16:54:19,138200,113972,62,1.0,HEAL
1260,16:54:20,138200,113987,62,1.0,HEAL
1260,16:54:21,138200,113989,62,1.0,EXPLORE
1260,16:54:21,138200,113994,62,1.0,EXPLORE
1260,16:54:21,138200,113996,62,1.0,EXPLORE
1260,16:54:22,138200,113998,62,1.0,EXPLORE
1260,16:54:22,138200,114000,62,1.0,EXPLORE
1260,16:54:22,138200,114002,62,1.0,EXPLORE
1260,16:54:23,138200,114004,62,1.0,EXPLORE
1260,16:54:23,138200,114006,62,1.0,EXPLORE
1260,16:54:24,138200,114006,62,1.0,EXPLORE
1260,16:54:24,138200,114011,62,1.0,EXPLORE
1260,16:54:24,138200,114016,62,1.0,EXPLORE
1260,16:54:25,138200,114026,62,1.0,BATTLE
1260,16:54:25,138200,114036,62,1.0,BATTLE
1261,16:54:28,138300,114066,62,1.0,BATTLE
1261,16:54:29,138300,114076,62,1.0,BATTLE
1262,16:54:31,138400,114098,62,1.0,EXPLORE
1262,16:54:32,138400,114100,62,1.0,EXPLORE
1262,16:54:32,138400,114120,62,1.0,PC_MANAGEMENT
1262,16:54:33,138400,114140,62,1.0,PC_MANAGEMENT
1262,16:54:34,138400,114145,62,1.0,PC_MANAGEMENT
1262,16:54:34,138400,114155,62,1.0,PC_MANAGEMENT
1262,16:54:34,138400,114160,62,1.0,EXPLORE
1262,16:54:35,138400,114162,62,1.0,EXPLORE
1262,16:54:35,138400,114172,62,1.0,BATTLE
1262,16:54:36,138400,114182,62,1.0,BATTLE
1263,16:54:39,138500,114204,62,1.0,EXPLORE
1263,16:54:39,138500,114209,62,1.0,EXPLORE
1263,16:54:39,138500,114211,62,1.0,EXPLORE
1263,16:54:40,138500,114216,62,1.0,EXPLORE
1263,16:54:40,138500,114218,62,1.0,EXPLORE
1263,16:54:41,138500,114218,62,1.0,EXPLORE
1263,16:54:41,138500,114220,62,1.0,EXPLORE
1263,16:54:41,138500,114220,62,1.0,EXPLORE
1263,16:54:42,138500,114220,62,1.0,EXPLORE
1263,16:54:42,138500,114222,62,1.0,EXPLORE
1263,16:54:42,138500,114224,62,1.0,EXPLORE
1263,16:54:43,138500,114224,62,1.0,EXPLORE
1263,16:54:43,138500,114229,62,1.0,EXPLORE
1263,16:54:43,138500,114234,62,1.0,EXPLORE
1263,16:54:44,138500,114236,62,1.0,EXPLORE
1263,16:54:44,138500,114238,62,1.0,EXPLORE
1263,16:54:45,138500,114243,62,1.0,EXPLORE
1263,16:54:45,138500,114253,62,1.0,BATTLE
1263,16:54:46,138500,114263,62,1.0,BATTLE
1264,16:54:48,138600,114285,62,1.0,EXPLORE
1264,16:54:49,138600,114287,62,1.0,EXPLORE
1264,16:54:49,138600,114287,62,1.0,EXPLORE
1264,16:54:50,138600,114287,62,1.0,EXPLORE
1264,16:54:50,138600,114287,62,1.0,EXPLORE
1264,16:54:50,138600,114297,62,1.0,BATTLE
1264,16:54:51,138600,114307,62,1.0,BATTLE
1265,16:54:53,138700,114329,62,1.0,EXPLORE
1265,16:54:54,138700,114331,62,1.0,EXPLORE
1265,16:54:54,138700,114333,62,1.0,EXPLORE
1265,16:54:54,138700,114333,62,1.0,EXPLORE
1265,16:54:55,138700,114335,62,1.0,EXPLORE
1265,16:54:55,138700,114337,62,1.0,EXPLORE
1265,16:54:56,138700,114339,62,1.0,EXPLORE
1265,16:54:56,138700,114341,62,1.0,EXPLORE
1265,16:54:56,138700,114343,62,1.0,EXPLORE
1265,16:54:57,138700,114345,62,1.0,EXPLORE
1265,16:54:57,138700,114355,62,1.0,BATTLE
1265,16:54:58,138700,114365,62,1.0,BATTLE
1266,16:55:01,138800,114387,62,1.0,EXPLORE
1266,16:55:01,138800,114389,62,1.0,EXPLORE
1266,16:55:01,138800,114391,62,1.0,EXPLORE
1266,16:55:02,138800,114393,62,1.0,EXPLORE
1266,16:55:02,138800,114395,62,1.0,EXPLORE
1266,16:55:02,138800,114405,62,1.0,BATTLE
1266,16:55:04,138800,114415,62,1.0,BATTLE
1267,16:55:06,138900,114435,62,1.0,EXPLORE
1267,16:55:07,138900,114435,62,1.0,EXPLORE
1267,16:55:07,138900,114435,62,1.0,EXPLORE
1267,16:55:07,138900,114435,62,1.0,EXPLORE
1267,16:55:08,138900,114437,62,1.0,EXPLORE
1267,16:55:08,138900,114452,62,1.0,HEAL
1267,16:55:09,138900,114467,62,1.0,HEAL
1267,16:55:09,138900,114482,62,1.0,HEAL
1267,16:55:10,138900,114497,62,1.0,HEAL
1267,16:55:10,138900,114512,62,1.0,HEAL
1267,16:55:11,138900,114527,62,1.0,HEAL
1267,16:55:11,138900,114537,62,1.0,BATTLE
1267,16:55:13,138900,114547,62,1.0,BATTLE
1268,16:55:15,139000,114572,62,1.0,EXPLORE
1268,16:55:15,139000,114574,62,1.0,EXPLORE
1268,16:55:16,139000,114574,62,1.0,EXPLORE
1268,16:55:16,139000,114576,62,1.0,EXPLORE
1268,16:55:16,139000,114578,62,1.0,EXPLORE
1268,16:55:17,139000,114588,62,1.0,BATTLE
1268,16:55:18,139000,114598,62,1.0,BATTLE
1269,16:55:20,139000,114568,62,1.0,BATTLE
1269,16:55:21,139000,114578,62,1.0,BATTLE
1270,16:55:24,139200,114638,62,1.0,BATTLE
1270,16:55:25,139200,114648,62,1.0,BATTLE
1271,16:55:27,139300,114670,62,1.0,EXPLORE
1271,16:55:28,139300,114672,62,1.0,EXPLORE
1271,16:55:28,139300,114674,62,1.0,EXPLORE
1271,16:55:28,139300,114676,62,1.0,EXPLORE
1271,16:55:29,139300,114678,62,1.0,EXPLORE
1271,16:55:29,139300,114680,62,1.0,EXPLORE
1271,16:55:30,139300,114690,62,1.0,BATTLE
1271,16:55:31,139300,114700,62,1.0,BATTLE
1272,16:55:33,139300,114662,62,1.0,EXPLORE
1272,16:55:33,139300,114664,62,1.0,EXPLORE
1272,16:55:34,139300,114666,62,1.0,EXPLORE
1272,16:55:34,139300,114668,62,1.0,EXPLORE
1272,16:55:34,139300,114670,62,1.0,EXPLORE
1272,16:55:35,139300,114670,62,1.0,EXPLORE
1272,16:55:35,139300,114670,62,1.0,EXPLORE
1272,16:55:36,139300,114675,62,1.0,CATCH
1272,16:55:36,139300,114725,62,1.0,CATCH
1272,16:55:37,139300,114975,62,1.0,CATCH
1272,16:55:37,139300,114985,63,1.0,BATTLE
1272,16:55:38,139300,114995,63,1.0,BATTLE
1273,16:55:41,139500,115050,63,1.0,CATCH
1273,16:55:41,139500,115100,63,1.0,CATCH
1273,16:55:42,139500,115350,63,1.0,CATCH
1273,16:55:42,139500,115352,64,1.0,EXPLORE
1273,16:55:43,139500,115352,64,1.0,EXPLORE
1273,16:55:43,139500,115354,64,1.0,EXPLORE
1273,16:55:43,139500,115359,64,1.0,EXPLORE
1273,16:55:44,139500,115361,64,1.0,EXPLORE
1273,16:55:44,139500,115363,64,1.0,EXPLORE
1273,16:55:45,139500,115365,64,1.0,EXPLORE
1273,16:55:45,139500,115365,64,1.0,EXPLORE
1273,16:55:45,139500,115367,64,1.0,EXPLORE
1273,16:55:46,139500,115367,64,1.0,EXPLORE
1273,16:55:46,139500,115369,64,1.0,EXPLORE
1273,16:55:46,139500,115371,64,1.0,EXPLORE
1273,16:55:47,139500,115373,64,1.0,EXPLORE
1273,16:55:47,139500,115373,64,1.0,EXPLORE
1273,16:55:48,139500,115373,64,1.0,EXPLORE
1273,16:55:48,139500,115378,64,1.0,EXPLORE
1273,16:55:48,139500,115388,64,1.0,BATTLE
1273,16:55:49,139500,115398,64,1.0,BATTLE
1274,16:55:52,139600,115433,64,1.0,HEAL
1274,16:55:52,139600,115448,64,1.0,HEAL
1274,16:55:53,139600,115463,64,1.0,HEAL
1274,16:55:53,139600,115478,64,1.0,HEAL
1274,16:55:54,139600,115493,64,1.0,HEAL
1274,16:55:55,139600,115508,64,1.0,HEAL
1274,16:55:55,139600,115510,64,1.0,EXPLORE
1274,16:55:56,139600,115512,64,1.0,EXPLORE
1274,16:55:56,139600,115514,64,1.0,EXPLORE
1274,16:55:56,139600,115516,64,1.0,EXPLORE
1274,16:55:57,139600,115526,64,1.0,BATTLE
1274,16:55:58,139600,115536,64,1.0,BATTLE
1275,16:56:01,139600,115498,64,1.0,EXPLORE
1275,16:56:01,139600,115500,64,1.0,EXPLORE
1275,16:56:01,139600,115505,64,1.0,EXPLORE
1275,16:56:02,139600,115507,64,1.0,EXPLORE
1275,16:56:02,139600,115509,64,1.0,EXPLORE
1275,16:56:02,139600,115511,64,1.0,EXPLORE
1275,16:56:03,139600,115511,64,1.0,EXPLORE
1275,16:56:03,139600,115516,64,1.0,EXPLORE
1275,16:56:04,139600,115518,64,1.0,EXPLORE
1275,16:56:04,139600,115520,64,1.0,EXPLORE
1275,16:56:04,139600,115522,64,1.0,EXPLORE
1275,16:56:05,139600,115524,64,1.0,EXPLORE
1275,16:56:05,139600,115524,64,1.0,EXPLORE
1275,16:56:05,139600,115526,64,1.0,EXPLORE
1275,16:56:06,139600,115528,64,1.0,EXPLORE
1275,16:56:06,139600,115530,64,1.0,EXPLORE
1275,16:56:07,139600,115532,64,1.0,EXPLORE
1275,16:56:07,139600,115532,64,1.0,EXPLORE
1275,16:56:07,139600,115532,64,1.0,EXPLORE
1275,16:56:08,139600,115537,64,1.0,EXPLORE
1275,16:56:08,139600,115542,64,1.0,EXPLORE
1275,16:56:09,139600,115552,64,1.0,BATTLE
1275,16:56:10,139600,115562,64,1.0,BATTLE
1276,16:56:12,139700,115584,64,1.0,EXPLORE
1276,16:56:12,139700,115586,64,1.0,EXPLORE
1276,16:56:13,139700,115586,64,1.0,EXPLORE
1276,16:56:13,139700,115588,64,1.0,EXPLORE
1276,16:56:13,139700,115598,64,1.0,BATTLE
1276,16:56:15,139700,115608,64,1.0,BATTLE
1277,16:56:17,139800,115638,64,1.0,BATTLE
1277,16:56:18,139800,115648,64,1.0,BATTLE
1278,16:56:20,140000,115703,64,1.0,EXPLORE
1278,16:56:21,140000,115705,64,1.0,EXPLORE
1278,16:56:21,140000,115707,64,1.0,EXPLORE
1278,16:56:22,140000,115709,64,1.0,EXPLORE
1278,16:56:22,140000,115711,64,1.0,EXPLORE
1278,16:56:22,140000,115711,64,1.0,EXPLORE
1278,16:56:23,140000,115711,64,1.0,EXPLORE
1278,16:56:23,140000,115713,64,1.0,EXPLORE
1278,16:56:23,140000,115723,64,1.0,BATTLE
1278,16:56:25,140000,115733,64,1.0,BATTLE
1279,16:56:27,140200,115785,64,1.0,EXPLORE
1279,16:56:27,140200,115787,64,1.0,EXPLORE
1279,16:56:28,140200,115797,64,1.0,BATTLE
1279,16:56:29,140200,115807,64,1.0,BATTLE
1280,16:56:31,140400,115859,64,1.0,EXPLORE
1280,16:56:32,140400,115861,64,1.0,EXPLORE
1280,16:56:32,140400,115863,64,1.0,EXPLORE
1280,16:56:32,140400,115865,64,1.0,EXPLORE
1280,16:56:33,140400,115867,64,1.0,EXPLORE
1280,16:56:33,140400,115867,64,1.0,EXPLORE
1280,16:56:33,140400,115869,64,1.0,EXPLORE
1280,16:56:34,140400,115871,64,1.0,EXPLORE
1280,16:56:34,140400,115881,64,1.0,BATTLE
1280,16:56:35,140400,115891,64,1.0,BATTLE
1281,16:56:38,140500,115913,64,1.0,EXPLORE
1281,16:56:38,140500,115923,64,1.0,BATTLE
1281,16:56:39,140500,115933,64,1.0,BATTLE
1282,16:56:42,140600,115963,64,1.0,BATTLE
1282,16:56:43,140600,115973,64,1.0,BATTLE
1283,16:56:45,140800,116023,64,1.0,EXPLORE
1283,16:56:45,140800,116025,64,1.0,EXPLORE
1283,16:56:46,140800,116027,64,1.0,EXPLORE
1283,16:56:46,140800,116029,64,1.0,EXPLORE
1283,16:56:47,140800,116029,64,1.0,EXPLORE
1283,16:56:47,140800,116031,64,1.0,EXPLORE
1283,16:56:47,140800,116033,64,1.0,EXPLORE
1283,16:56:48,140800,116035,64,1.0,EXPLORE
1283,16:56:48,140800,116035,64,1.0,EXPLORE
1283,16:56:49,140800,116035,64,1.0,EXPLORE
1283,16:56:49,140800,116035,64,1.0,EXPLORE
1283,16:56:49,140800,116040,64,1.0,EXPLORE
1283,16:56:50,140800,116042,64,1.0,EXPLORE
1283,16:56:50,140800,116042,64,1.0,EXPLORE
1283,16:56:50,140800,116044,64,1.0,EXPLORE
1283,16:56:51,140800,116046,64,1.0,EXPLORE
1283,16:56:51,140800,116056,64,1.0,BATTLE
1283,16:56:52,140800,116066,64,1.0,BATTLE
1284,16:56:55,140900,116088,64,1.0,EXPLORE
1284,16:56:55,140900,116090,64,1.0,EXPLORE
1284,16:56:55,140900,116095,64,1.0,EXPLORE
1284,16:56:56,140900,116097,64,1.0,EXPLORE
1284,16:56:56,140900,116107,64,1.0,BATTLE
1284,16:56:57,140900,116117,64,1.0,BATTLE
1285,16:57:00,141000,116147,64,1.0,BATTLE
1285,16:57:00,141000,116157,64,1.0,BATTLE
1286,16:57:03,141100,116179,64,1.0,EXPLORE
1286,16:57:03,141100,116189,64,1.0,BATTLE
1286,16:57:04,141100,116199,64,1.0,BATTLE
1287,16:57:07,141100,116161,64,1.0,EXPLORE
1287,16:57:07,141100,116166,64,1.0,EXPLORE
1287,16:57:07,141100,116176,64,1.0,BATTLE
1287,16:57:08,141100,116186,64,1.0,BATTLE
1288,16:57:11,141200,116208,64,1.0,EXPLORE
1288,16:57:11,141200,116218,64,1.0,BATTLE
1288,16:57:12,141200,116228,64,1.0,BATTLE
1289,16:57:15,141300,116250,64,1.0,EXPLORE
1289,16:57:15,141300,116252,64,1.0,EXPLORE
1289,16:57:15,141300,116254,64,1.0,EXPLORE
1289,16:57:16,141300,116254,64,1.0,EXPLORE
1289,16:57:16,141300,116256,64,1.0,EXPLORE
1289,16:57:17,141300,116258,64,1.0,EXPLORE
1289,16:57:17,141300,116263,64,1.0,EXPLORE
1289,16:57:17,141300,116283,64,1.0,PC_MANAGEMENT
1289,16:57:18,141300,116303,64,1.0,PC_MANAGEMENT
1289,16:57:19,141300,116308,64,1.0,PC_MANAGEMENT
1289,16:57:19,141300,116318,64,1.0,PC_MANAGEMENT
1289,16:57:20,141300,116318,64,1.0,EXPLORE
1289,16:57:20,141300,116320,64,1.0,EXPLORE
1289,16:57:21,141300,116322,64,1.0,EXPLORE
1289,16:57:21,141300,116324,64,1.0,EXPLORE
1289,16:57:21,141300,116326,64,1.0,EXPLORE
1289,16:57:22,141300,116331,64,1.0,EXPLORE
1289,16:57:22,141300,116331,64,1.0,EXPLORE
1289,16:57:22,141300,116333,64,1.0,EXPLORE
1289,16:57:23,141300,116335,64,1.0,EXPLORE
1289,16:57:23,141300,116340,64,1.0,EXPLORE
1289,16:57:24,141300,116345,64,1.0,EXPLORE
1289,16:57:24,141300,116347,64,1.0,EXPLORE
1289,16:57:24,141300,116347,64,1.0,EXPLORE
1289,16:57:25,141300,116347,64,1.0,EXPLORE
1289,16:57:25,141300,116349,64,1.0,EXPLORE
1289,16:57:25,141300,116354,64,1.0,EXPLORE
1289,16:57:26,141300,116356,64,1.0,EXPLORE
1289,16:57:26,141300,116358,64,1.0,EXPLORE
1289,16:57:26,141300,116360,64,1.0,EXPLORE
1289,16:57:27,141300,116362,64,1.0,EXPLORE
1289,16:57:27,141300,116364,64,1.0,EXPLORE
1289,16:57:28,141300,116379,64,1.0,HEAL
1289,16:57:28,141300,116394,64,1.0,HEAL
1289,16:57:29,141300,116409,64,1.0,HEAL
1289,16:57:29,141300,116424,64,1.0,HEAL
1289,16:57:30,141300,116439,64,1.0,HEAL
1289,16:57:31,141300,116454,64,1.0,HEAL
1289,16:57:31,141300,116459,64,1.0,EXPLORE
1289,16:57:31,141300,116461,64,1.0,EXPLORE
1289,16:57:32,141300,116463,64,1.0,EXPLORE
1289,16:57:32,141300,116473,64,1.0,BATTLE
1289,16:57:33,141300,116483,64,1.0,BATTLE
1290,16:57:36,141400,116508,64,1.0,EXPLORE
1290,16:57:36,141400,116508,64,1.0,EXPLORE
1290,16:57:36,141400,116510,64,1.0,EXPLORE
1290,16:57:37,141400,116520,64,1.0,BATTLE
1290,16:57:38,141400,116530,64,1.0,BATTLE
1291,16:57:40,141500,116550,64,1.0,EXPLORE
1291,16:57:41,141500,116550,64,1.0,EXPLORE
1291,16:57:41,141500,116555,64,1.0,EXPLORE
1291,16:57:41,141500,116557,64,1.0,EXPLORE
1291,16:57:42,141500,116572,64,1.0,HEAL
1291,16:57:42,141500,116587,64,1.0,HEAL
1291,16:57:43,141500,116602,64,1.0,HEAL
1291,16:57:44,141500,116617,64,1.0,HEAL
1291,16:57:44,141500,116632,64,1.0,HEAL
1291,16:57:45,141500,116647,64,1.0,HEAL
1291,16:57:45,141500,116649,64,1.0,EXPLORE
1291,16:57:46,141500,116651,64,1.0,EXPLORE
1291,16:57:46,141500,116651,64,1.0,EXPLORE
1291,16:57:46,141500,116653,64,1.0,EXPLORE
1291,16:57:47,141500,116655,64,1.0,EXPLORE
1291,16:57:47,141500,116655,64,1.0,EXPLORE
1291,16:57:48,141500,116657,64,1.0,EXPLORE
1291,16:57:48,141500,116667,64,1.0,BATTLE
1291,16:57:49,141500,116677,64,1.0,BATTLE
1292,16:57:51,141600,116699,64,1.0,EXPLORE
1292,16:57:52,141600,116699,64,1.0,EXPLORE
1292,16:57:52,141600,116701,64,1.0,EXPLORE
1292,16:57:52,141600,116706,64,1.0,EXPLORE
1292,16:57:53,141600,116716,64,1.0,BATTLE
1292,16:57:54,141600,116726,64,1.0,BATTLE
1293,16:57:56,141600,116688,64,1.0,EXPLORE
1293,16:57:57,141600,116690,64,1.0,EXPLORE
1293,16:57:57,141600,116692,64,1.0,EXPLORE
1293,16:57:57,141600,116694,64,1.0,EXPLORE
1293,16:57:58,141600,116696,64,1.0,EXPLORE
1293,16:57:58,141600,116698,64,1.0,EXPLORE
1293,16:57:59,141600,116708,64,1.0,BATTLE
1293,16:58:00,141600,116718,64,1.0,BATTLE
1294,16:58:02,141700,116738,64,1.0,EXPLORE
1294,16:58:02,141700,116753,64,1.0,HEAL
1294,16:58:03,141700,116768,64,1.0,HEAL
1294,16:58:04,141700,116783,64,1.0,HEAL
1294,16:58:04,141700,116798,64,1.0,HEAL
1294,16:58:05,141700,116813,64,1.0,HEAL
1294,16:58:05,141700,116828,64,1.0,HEAL
1294,16:58:06,141700,116828,64,1.0,EXPLORE
1294,16:58:06,141700,116828,64,1.0,EXPLORE
1294,16:58:07,141700,116833,64,1.0,EXPLORE
1294,16:58:07,141700,116843,64,1.0,BATTLE
1294,16:58:08,141700,116853,64,1.0,BATTLE
1295,16:58:11,141800,116878,64,1.0,EXPLORE
1295,16:58:11,141800,116880,64,1.0,EXPLORE
1295,16:58:11,141800,116890,64,1.0,BATTLE
1295,16:58:12,141800,116900,64,1.0,BATTLE
1296,16:58:15,141900,116920,64,1.0,EXPLORE
1296,16:58:15,141900,116922,64,1.0,EXPLORE
1296,16:58:16,141900,116924,64,1.0,EXPLORE
1296,16:58:16,141900,116924,64,1.0,EXPLORE
1296,16:58:16,141900,116926,64,1.0,EXPLORE
1296,16:58:17,141900,116928,64,1.0,EXPLORE
1296,16:58:17,141900,116933,64,1.0,EXPLORE
1296,16:58:18,141900,116935,64,1.0,EXPLORE
1296,16:58:18,141900,116955,64,1.0,PC_MANAGEMENT
1296,16:58:19,141900,116975,64,1.0,PC_MANAGEMENT
1296,16:58:20,141900,116980,64,1.0,PC_MANAGEMENT
1296,16:58:20,141900,116990,64,1.0,PC_MANAGEMENT
1296,16:58:20,141900,116992,64,1.0,EXPLORE
1296,16:58:21,141900,116992,64,1.0,EXPLORE
1296,16:58:21,141900,116994,64,1.0,EXPLORE
1296,16:58:22,141900,116994,64,1.0,EXPLORE
1296,16:58:22,141900,116999,64,1.0,EXPLORE
1296,16:58:23,141900,116999,64,1.0,EXPLORE
1296,16:58:23,141900,117009,64,1.0,BATTLE
1296,16:58:24,141900,117019,64,1.0,BATTLE
1297,16:58:26,142000,117041,64,1.0,EXPLORE
1297,16:58:27,142000,117046,64,1.0,EXPLORE
1297,16:58:27,142000,117046,64,1.0,EXPLORE
1297,16:58:28,142000,117048,64,1.0,EXPLORE
1297,16:58:28,142000,117050,64,1.0,EXPLORE
1297,16:58:28,142000,117060,64,1.0,BATTLE
1297,16:58:29,142000,117070,64,1.0,BATTLE
1298,16:58:32,142100,117090,64,1.0,EXPLORE
1298,16:58:32,142100,117092,64,1.0,EXPLORE
1298,16:58:33,142100,117094,64,1.0,EXPLORE
1298,16:58:33,142100,117094,64,1.0,EXPLORE
1298,16:58:33,142100,117114,64,1.0,PC_MANAGEMENT
1298,16:58:34,142100,117134,64,1.0,PC_MANAGEMENT
1298,16:58:35,142100,117139,64,1.0,PC_MANAGEMENT
1298,16:58:35,142100,117149,64,1.0,PC_MANAGEMENT
1298,16:58:36,142100,117151,64,1.0,EXPLORE
1298,16:58:36,142100,117151,64,1.0,EXPLORE
1298,16:58:37,142100,117171,64,1.0,PC_MANAGEMENT
1298,16:58:37,142100,117191,64,1.0,PC_MANAGEMENT
1298,16:58:38,142100,117196,64,1.0,PC_MANAGEMENT
1298,16:58:39,142100,117206,64,1.0,PC_MANAGEMENT
1298,16:58:39,142100,117208,64,1.0,EXPLORE
1298,16:58:39,142100,117208,64,1.0,EXPLORE
1298,16:58:40,142100,117208,64,1.0,EXPLORE
1298,16:58:40,142100,117213,64,1.0,EXPLORE
1298,16:58:41,142100,117215,64,1.0,EXPLORE
1298,16:58:41,142100,117220,64,1.0,EXPLORE
1298,16:58:41,142100,117222,64,1.0,EXPLORE
1298,16:58:42,142100,117224,64,1.0,EXPLORE
1298,16:58:42,142100,117234,64,1.0,BATTLE
1298,16:58:43,142100,117244,64,1.0,BATTLE
1299,16:58:45,142200,117266,64,1.0,EXPLORE
1299,16:58:46,142200,117268,64,1.0,EXPLORE
